year,month,day,decimal,average,ndays,1_year_ago,10_years_ago,increase_since_1800
2007.0,2.0,4.0,2007.0945,383.48,7.0,382.5,363.81,102.66
2007.0,2.0,11.0,2007.1137,385.03,4.0,382.91,364.38,104.06
2007.0,2.0,18.0,2007.1329,384.93,3.0,382.08,363.82,103.83
2007.0,2.0,25.0,2007.1521,384.22,7.0,382.25,364.91,102.99
2007.0,3.0,4.0,2007.1712,383.62,7.0,383.02,363.99,102.24
2007.0,3.0,11.0,2007.1904,384.55,6.0,383.05,364.34,103.0
2007.0,3.0,18.0,2007.2096,385.29,6.0,383.2,364.87,103.53
2007.0,3.0,25.0,2007.2288,386.08,5.0,382.64,365.4,104.08
2007.0,4.0,1.0,2007.2479,386.07,6.0,383.99,365.98,103.8
2007.0,4.0,8.0,2007.2671,385.93,5.0,385.07,366.13,103.38
2007.0,4.0,15.0,2007.2863,387.51,7.0,385.06,366.7,104.69
2007.0,4.0,22.0,2007.3055,387.18,5.0,384.94,366.95,104.13
2007.0,4.0,29.0,2007.3247,386.82,7.0,385.05,366.54,103.6
2007.0,5.0,6.0,2007.3438,386.46,7.0,385.18,366.79,103.14
2007.0,5.0,13.0,2007.363,386.88,6.0,385.44,367.0,103.55
2007.0,5.0,20.0,2007.3822,386.74,7.0,385.45,366.85,103.5
2007.0,5.0,27.0,2007.4014,387.14,6.0,384.62,366.61,104.08
2007.0,6.0,3.0,2007.4205,387.13,7.0,384.36,366.21,104.33
2007.0,6.0,10.0,2007.4397,386.65,6.0,384.63,365.87,104.18
2007.0,6.0,17.0,2007.4589,385.93,6.0,384.12,365.46,103.83
2007.0,6.0,24.0,2007.4781,385.27,5.0,383.69,365.35,103.58
2007.0,7.0,1.0,2007.4973,385.61,7.0,383.32,365.09,104.36
2007.0,7.0,8.0,2007.5164,385.35,7.0,383.03,365.08,104.55
2007.0,7.0,15.0,2007.5356,384.32,6.0,382.03,364.25,103.98
2007.0,7.0,22.0,2007.5548,384.03,4.0,382.25,364.01,104.19
2007.0,7.0,29.0,2007.574,383.11,7.0,381.81,363.56,103.76
2007.0,8.0,5.0,2007.5932,382.7,3.0,380.8,363.35,103.85
2007.0,8.0,12.0,2007.6123,382.11,7.0,380.72,362.44,103.77
2007.0,8.0,19.0,2007.6315,382.33,4.0,380.05,361.32,104.47
2007.0,8.0,26.0,2007.6507,381.86,4.0,379.96,361.75,104.46
2007.0,9.0,2.0,2007.6699,381.76,5.0,378.79,361.53,104.75
2007.0,9.0,9.0,2007.689,380.88,5.0,379.28,360.08,104.19
2007.0,9.0,16.0,2007.7082,381.03,3.0,378.9,360.45,104.57
2007.0,9.0,23.0,2007.7274,380.91,7.0,378.94,360.0,104.56
2007.0,9.0,30.0,2007.7466,381.12,7.0,379.17,360.21,104.77
2007.0,10.0,7.0,2007.7658,381.19,6.0,379.0,360.78,104.74
2007.0,10.0,14.0,2007.7849,381.27,6.0,379.24,360.9,104.65
2007.0,10.0,21.0,2007.8041,381.59,7.0,379.54,361.2,104.71
2007.0,10.0,28.0,2007.8233,382.0,7.0,379.86,361.56,104.84
2007.0,11.0,4.0,2007.8425,382.26,7.0,379.94,362.28,104.78
2007.0,11.0,11.0,2007.8616,382.46,7.0,380.16,362.3,104.65
2007.0,11.0,18.0,2007.8808,383.29,7.0,380.4,362.8,105.18
2007.0,11.0,25.0,2007.9,383.12,6.0,381.39,363.51,104.71
2007.0,12.0,2.0,2007.9192,383.91,4.0,381.6,364.16,105.22
2007.0,12.0,9.0,2007.9384,383.95,6.0,381.79,364.21,104.99
2007.0,12.0,16.0,2007.9575,384.63,5.0,382.52,364.44,105.41
2007.0,12.0,23.0,2007.9767,384.18,5.0,382.19,364.94,104.7
2007.0,12.0,30.0,2007.9959,385.02,7.0,382.28,365.24,105.24
2008.0,1.0,6.0,2008.015,384.67,7.0,382.84,365.51,104.65
2008.0,1.0,13.0,2008.0342,386.05,7.0,382.59,365.31,105.82
2008.0,1.0,20.0,2008.0533,386.25,7.0,383.52,365.26,105.83
2008.0,1.0,27.0,2008.0724,387.02,7.0,383.96,365.42,106.43
2008.0,2.0,3.0,2008.0915,386.25,7.0,383.45,366.19,105.51
2008.0,2.0,10.0,2008.1107,386.2,7.0,384.96,365.67,105.32
2008.0,2.0,17.0,2008.1298,385.54,5.0,385.31,365.91,104.53
2008.0,2.0,24.0,2008.1489,385.62,6.0,384.19,367.02,104.48
2008.0,3.0,2.0,2008.168,386.06,6.0,383.68,367.35,104.78
2008.0,3.0,9.0,2008.1872,385.95,7.0,384.43,366.62,104.5
2008.0,3.0,16.0,2008.2063,386.08,7.0,385.11,366.91,104.43
2008.0,3.0,23.0,2008.2254,386.97,7.0,385.85,368.09,105.09
2008.0,3.0,30.0,2008.2445,388.31,7.0,386.24,369.02,106.19
2008.0,4.0,6.0,2008.2637,386.98,6.0,386.04,368.47,104.6
2008.0,4.0,13.0,2008.2828,386.72,7.0,387.23,368.46,104.09
2008.0,4.0,20.0,2008.3019,387.58,3.0,387.26,368.64,104.72
2008.0,4.0,27.0,2008.321,387.52,6.0,386.94,369.86,104.48
2008.0,5.0,4.0,2008.3402,388.77,6.0,386.33,369.65,105.62
2008.0,5.0,11.0,2008.3593,389.11,5.0,386.88,368.52,105.92
2008.0,5.0,18.0,2008.3784,389.13,5.0,386.58,369.79,105.99
2008.0,5.0,25.0,2008.3975,388.82,6.0,387.26,370.12,105.8
2008.0,6.0,1.0,2008.4167,388.76,7.0,387.11,369.62,105.94
2008.0,6.0,8.0,2008.4358,387.74,6.0,386.71,369.25,105.19
2008.0,6.0,15.0,2008.4549,388.11,6.0,386.2,368.91,105.89
2008.0,6.0,22.0,2008.474,387.53,4.0,385.31,368.85,105.69
2008.0,6.0,29.0,2008.4932,,0.0,385.53,368.22,
2008.0,7.0,6.0,2008.5123,,0.0,385.38,368.88,
2008.0,7.0,13.0,2008.5314,,0.0,384.45,367.73,
2008.0,7.0,20.0,2008.5505,386.61,5.0,384.1,367.74,106.57
2008.0,7.0,27.0,2008.5697,385.14,7.0,383.53,367.4,105.61
2008.0,8.0,3.0,2008.5888,385.46,6.0,382.69,366.88,106.45
2008.0,8.0,10.0,2008.6079,384.17,5.0,382.01,366.32,105.66
2008.0,8.0,17.0,2008.627,383.91,6.0,382.27,365.64,105.89
2008.0,8.0,24.0,2008.6462,383.52,6.0,381.86,365.51,105.95
2008.0,8.0,31.0,2008.6653,383.73,6.0,381.92,364.85,106.56
2008.0,9.0,7.0,2008.6844,383.27,6.0,380.93,364.29,106.42
2008.0,9.0,14.0,2008.7036,383.6,5.0,381.12,363.78,106.99
2008.0,9.0,21.0,2008.7227,383.28,7.0,380.86,363.74,106.81
2008.0,9.0,28.0,2008.7418,382.97,7.0,381.17,364.26,106.53
2008.0,10.0,5.0,2008.7609,383.1,5.0,381.17,364.21,106.6
2008.0,10.0,12.0,2008.7801,383.07,7.0,381.21,364.47,106.43
2008.0,10.0,19.0,2008.7992,383.29,6.0,381.56,364.67,106.43
2008.0,10.0,26.0,2008.8183,384.21,2.0,381.93,364.97,107.09
2008.0,11.0,2.0,2008.8374,384.01,6.0,382.23,365.14,106.59
2008.0,11.0,9.0,2008.8566,384.33,7.0,382.4,365.6,106.6
2008.0,11.0,16.0,2008.8757,384.57,6.0,383.25,366.1,106.52
2008.0,11.0,23.0,2008.8948,384.72,7.0,383.08,366.01,106.36
2008.0,11.0,30.0,2008.9139,385.28,7.0,383.92,366.85,106.63
2008.0,12.0,7.0,2008.9331,385.52,7.0,383.94,366.95,106.59
2008.0,12.0,14.0,2008.9522,385.77,7.0,384.71,367.49,106.56
2008.0,12.0,21.0,2008.9713,386.15,7.0,384.18,367.45,106.69
2008.0,12.0,28.0,2008.9904,386.46,5.0,384.96,367.78,106.74
2009.0,1.0,4.0,2009.0096,386.63,7.0,384.7,368.13,106.58
2009.0,1.0,11.0,2009.0288,387.24,7.0,385.85,368.11,106.98
2009.0,1.0,18.0,2009.0479,387.37,7.0,386.11,368.05,106.91
2009.0,1.0,25.0,2009.0671,387.74,6.0,387.07,369.44,107.12
2009.0,2.0,1.0,2009.0863,387.25,6.0,386.27,369.38,106.5
2009.0,2.0,8.0,2009.1055,387.16,6.0,386.28,369.36,106.3
2009.0,2.0,15.0,2009.1247,387.84,7.0,385.61,368.68,106.88
2009.0,2.0,22.0,2009.1438,388.45,7.0,385.72,369.23,107.39
2009.0,3.0,1.0,2009.163,389.3,6.0,385.88,368.25,108.12
2009.0,3.0,8.0,2009.1822,389.03,6.0,386.0,369.55,107.69
2009.0,3.0,15.0,2009.2014,388.42,7.0,386.07,370.34,106.89
2009.0,3.0,22.0,2009.2205,389.51,6.0,386.89,370.93,107.75
2009.0,3.0,29.0,2009.2397,389.26,7.0,388.06,370.64,107.23
2009.0,4.0,5.0,2009.2589,389.65,7.0,387.32,371.95,107.33
2009.0,4.0,12.0,2009.2781,389.15,6.0,386.68,371.54,106.55
2009.0,4.0,19.0,2009.2973,389.78,7.0,386.8,370.42,106.93
2009.0,4.0,26.0,2009.3164,390.74,7.0,387.83,370.69,107.69
2009.0,5.0,3.0,2009.3356,389.98,6.0,388.45,371.66,106.8
2009.0,5.0,10.0,2009.3548,390.39,7.0,389.06,371.23,107.17
2009.0,5.0,17.0,2009.374,390.6,7.0,389.22,370.48,107.42
2009.0,5.0,24.0,2009.3932,390.62,7.0,388.77,370.93,107.58
2009.0,5.0,31.0,2009.4123,390.07,7.0,388.78,370.95,107.24
2009.0,6.0,7.0,2009.4315,390.42,7.0,387.74,370.46,107.88
2009.0,6.0,14.0,2009.4507,389.64,7.0,388.29,370.59,107.43
2009.0,6.0,21.0,2009.4699,388.72,6.0,387.59,370.01,106.89
2009.0,6.0,28.0,2009.489,388.9,6.0,,369.68,107.47
2009.0,7.0,5.0,2009.5082,388.7,5.0,,370.41,107.7
2009.0,7.0,12.0,2009.5274,388.57,4.0,,370.25,108.03
2009.0,7.0,19.0,2009.5466,387.89,6.0,386.6,369.09,107.82
2009.0,7.0,26.0,2009.5658,387.58,5.0,385.32,368.32,108.0
2009.0,8.0,2.0,2009.5849,387.28,7.0,385.38,367.85,108.2
2009.0,8.0,9.0,2009.6041,386.22,5.0,384.54,367.42,107.64
2009.0,8.0,16.0,2009.6233,385.91,7.0,383.94,366.7,107.82
2009.0,8.0,23.0,2009.6425,385.83,6.0,383.52,366.38,108.2
2009.0,8.0,30.0,2009.6616,385.36,7.0,383.68,365.18,108.13
2009.0,9.0,6.0,2009.6808,384.89,6.0,383.33,364.69,108.0
2009.0,9.0,13.0,2009.7,384.96,6.0,383.61,365.31,108.31
2009.0,9.0,20.0,2009.7192,384.84,7.0,383.31,365.06,108.34
2009.0,9.0,27.0,2009.7384,384.23,7.0,382.99,364.85,107.78
2009.0,10.0,4.0,2009.7575,384.08,6.0,383.1,365.34,107.58
2009.0,10.0,11.0,2009.7767,384.58,7.0,383.03,365.36,107.94
2009.0,10.0,18.0,2009.7959,384.92,7.0,383.28,365.87,108.08
2009.0,10.0,25.0,2009.8151,385.22,7.0,384.28,365.78,108.11
2009.0,11.0,1.0,2009.8342,385.58,7.0,384.02,366.17,108.18
2009.0,11.0,8.0,2009.8534,385.9,7.0,384.27,366.86,108.2
2009.0,11.0,15.0,2009.8726,386.55,7.0,384.55,367.06,108.53
2009.0,11.0,22.0,2009.8918,386.59,7.0,384.68,367.21,108.27
2009.0,11.0,29.0,2009.911,387.28,7.0,385.15,367.64,108.65
2009.0,12.0,6.0,2009.9301,387.18,6.0,385.51,368.17,108.25
2009.0,12.0,13.0,2009.9493,387.07,1.0,385.76,368.01,107.85
2009.0,12.0,20.0,2009.9685,388.61,3.0,386.06,368.41,109.11
2009.0,12.0,27.0,2009.9877,388.8,7.0,386.49,369.04,109.04
2010.0,1.0,3.0,2010.0068,388.37,7.0,386.57,368.9,108.4
2010.0,1.0,10.0,2010.026,388.54,6.0,387.15,369.2,108.33
2010.0,1.0,17.0,2010.0452,388.54,7.0,387.4,370.15,108.12
2010.0,1.0,24.0,2010.0644,389.21,7.0,387.65,370.14,108.61
2010.0,1.0,31.0,2010.0836,390.91,5.0,387.32,369.42,110.15
2010.0,2.0,7.0,2010.1027,390.55,6.0,387.03,369.88,109.67
2010.0,2.0,14.0,2010.1219,390.43,6.0,387.85,370.14,109.43
2010.0,2.0,21.0,2010.1411,389.79,3.0,388.23,369.65,108.69
2010.0,2.0,28.0,2010.1603,391.14,6.0,389.35,370.42,109.93
2010.0,3.0,7.0,2010.1795,391.59,6.0,389.02,370.09,110.24
2010.0,3.0,14.0,2010.1986,391.38,4.0,388.33,370.97,109.87
2010.0,3.0,21.0,2010.2178,390.5,6.0,389.48,370.98,108.78
2010.0,3.0,28.0,2010.237,391.96,7.0,389.24,371.23,110.0
2010.0,4.0,4.0,2010.2562,391.39,6.0,389.64,371.46,109.16
2010.0,4.0,11.0,2010.2753,392.93,5.0,389.46,372.19,110.42
2010.0,4.0,18.0,2010.2945,393.53,7.0,389.29,372.43,110.76
2010.0,4.0,25.0,2010.3137,393.42,6.0,390.94,372.04,110.43
2010.0,5.0,2.0,2010.3329,393.2,6.0,389.96,371.14,110.05
2010.0,5.0,9.0,2010.3521,392.81,7.0,390.35,371.9,109.59
2010.0,5.0,16.0,2010.3712,393.64,7.0,390.53,371.81,110.44
2010.0,5.0,23.0,2010.3904,392.93,6.0,390.8,372.08,109.83
2010.0,5.0,30.0,2010.4096,393.51,7.0,389.91,372.19,110.61
2010.0,6.0,6.0,2010.4288,392.99,7.0,390.49,371.97,110.36
2010.0,6.0,13.0,2010.4479,392.1,6.0,389.8,371.97,109.8
2010.0,6.0,20.0,2010.4671,391.86,6.0,388.85,371.87,109.94
2010.0,6.0,27.0,2010.4863,391.36,7.0,388.89,371.28,109.85
2010.0,7.0,4.0,2010.5055,390.77,7.0,388.66,370.24,109.69
2010.0,7.0,11.0,2010.5247,390.06,7.0,388.61,370.34,109.43
2010.0,7.0,18.0,2010.5438,390.47,5.0,388.0,370.06,110.3
2010.0,7.0,25.0,2010.563,390.04,7.0,387.68,369.09,110.36
2010.0,8.0,1.0,2010.5822,389.07,6.0,387.35,369.04,109.89
2010.0,8.0,8.0,2010.6014,389.02,7.0,386.37,368.6,110.34
2010.0,8.0,15.0,2010.6205,388.67,5.0,385.87,368.37,110.48
2010.0,8.0,22.0,2010.6397,387.8,5.0,386.14,367.68,110.09
2010.0,8.0,29.0,2010.6589,387.72,7.0,385.18,367.67,110.43
2010.0,9.0,5.0,2010.6781,386.32,6.0,385.12,367.14,109.39
2010.0,9.0,12.0,2010.6973,387.24,7.0,384.9,367.47,110.59
2010.0,9.0,19.0,2010.7164,386.96,7.0,384.97,366.79,110.48
2010.0,9.0,26.0,2010.7356,386.97,7.0,384.33,366.87,110.57
2010.0,10.0,3.0,2010.7548,387.14,7.0,383.84,366.71,110.7
2010.0,10.0,10.0,2010.774,387.02,7.0,384.6,367.01,110.46
2010.0,10.0,17.0,2010.7932,387.62,7.0,384.87,367.15,110.84
2010.0,10.0,24.0,2010.8123,388.02,7.0,385.15,367.68,110.98
2010.0,10.0,31.0,2010.8315,388.24,7.0,385.56,368.05,110.9
2010.0,11.0,7.0,2010.8507,388.25,7.0,385.8,368.27,110.59
2010.0,11.0,14.0,2010.8699,388.82,7.0,386.53,368.82,110.84
2010.0,11.0,21.0,2010.889,389.69,7.0,386.51,368.53,111.39
2010.0,11.0,28.0,2010.9082,389.86,6.0,387.14,369.23,111.27
2010.0,12.0,5.0,2010.9274,389.97,6.0,387.33,369.81,111.09
2010.0,12.0,12.0,2010.9466,389.64,7.0,387.04,369.71,110.48
2010.0,12.0,19.0,2010.9658,390.34,7.0,388.97,369.85,110.91
2010.0,12.0,26.0,2010.9849,390.13,6.0,388.29,370.01,110.44
2011.0,1.0,2.0,2011.0041,391.74,7.0,388.7,370.4,111.76
2011.0,1.0,9.0,2011.0233,390.96,6.0,388.58,370.67,110.75
2011.0,1.0,16.0,2011.0425,391.7,6.0,388.67,370.61,111.3
2011.0,1.0,23.0,2011.0616,391.56,7.0,389.05,370.89,110.99
2011.0,1.0,30.0,2011.0808,392.26,7.0,390.13,371.68,111.55
2011.0,2.0,6.0,2011.1,391.63,7.0,391.03,371.57,110.8
2011.0,2.0,13.0,2011.1192,391.84,7.0,390.39,372.1,110.9
2011.0,2.0,20.0,2011.1384,392.24,7.0,390.34,371.55,111.19
2011.0,2.0,27.0,2011.1575,392.26,7.0,390.59,372.04,111.08
2011.0,3.0,6.0,2011.1767,392.07,7.0,391.72,372.42,110.75
2011.0,3.0,13.0,2011.1959,392.69,7.0,391.36,372.7,111.18
2011.0,3.0,20.0,2011.2151,393.09,6.0,390.42,372.72,111.36
2011.0,3.0,27.0,2011.2342,394.21,6.0,391.86,372.53,112.23
2011.0,4.0,3.0,2011.2534,393.19,7.0,391.42,372.65,110.93
2011.0,4.0,10.0,2011.2726,393.28,7.0,392.6,373.9,110.74
2011.0,4.0,17.0,2011.2918,393.73,6.0,393.7,373.97,110.94
2011.0,4.0,24.0,2011.311,393.5,6.0,393.33,373.74,110.48
2011.0,5.0,1.0,2011.3301,394.33,6.0,393.26,373.73,111.16
2011.0,5.0,8.0,2011.3493,393.08,7.0,392.73,374.12,109.83
2011.0,5.0,15.0,2011.3685,395.1,7.0,393.61,373.84,111.86
2011.0,5.0,22.0,2011.3877,395.29,6.0,393.19,374.17,112.15
2011.0,5.0,29.0,2011.4068,394.41,7.0,393.43,374.04,111.46
2011.0,6.0,5.0,2011.426,393.7,5.0,393.04,373.57,111.0
2011.0,6.0,12.0,2011.4452,394.0,7.0,392.24,373.19,111.62
2011.0,6.0,19.0,2011.4644,393.75,7.0,391.89,373.36,111.73
2011.0,6.0,26.0,2011.4836,393.65,7.0,391.35,373.11,112.05
2011.0,7.0,3.0,2011.5027,393.71,7.0,390.86,372.63,112.54
2011.0,7.0,10.0,2011.5219,393.49,4.0,390.14,371.61,112.78
2011.0,7.0,17.0,2011.5411,391.52,6.0,390.49,371.39,111.29
2011.0,7.0,24.0,2011.5603,392.19,6.0,390.05,371.08,112.45
2011.0,7.0,31.0,2011.5795,391.4,7.0,389.2,370.85,112.18
2011.0,8.0,7.0,2011.5986,390.8,5.0,389.04,369.87,112.1
2011.0,8.0,14.0,2011.6178,390.34,7.0,388.82,369.39,112.14
2011.0,8.0,21.0,2011.637,389.59,7.0,387.87,369.57,111.87
2011.0,8.0,28.0,2011.6562,389.7,5.0,387.74,369.38,112.41
2011.0,9.0,4.0,2011.6753,389.24,4.0,386.41,368.35,112.32
2011.0,9.0,11.0,2011.6945,389.35,6.0,387.26,368.75,112.71
2011.0,9.0,18.0,2011.7137,389.29,7.0,387.01,368.15,112.84
2011.0,9.0,25.0,2011.7329,388.87,7.0,387.0,367.82,112.51
2011.0,10.0,2.0,2011.7521,388.98,7.0,387.09,368.3,112.59
2011.0,10.0,9.0,2011.7712,389.01,7.0,387.05,368.41,112.51
2011.0,10.0,16.0,2011.7904,389.23,7.0,387.44,368.43,112.54
2011.0,10.0,23.0,2011.8096,389.44,7.0,388.05,368.97,112.5
2011.0,10.0,30.0,2011.8288,389.81,7.0,388.03,369.26,112.56
2011.0,11.0,6.0,2011.8479,389.97,6.0,388.43,369.3,112.4
2011.0,11.0,13.0,2011.8671,390.66,6.0,388.63,370.03,112.76
2011.0,11.0,20.0,2011.8863,390.7,7.0,389.67,370.5,112.47
2011.0,11.0,27.0,2011.9055,391.34,7.0,389.72,370.63,112.79
2011.0,12.0,4.0,2011.9247,391.56,7.0,390.06,370.95,112.7
2011.0,12.0,11.0,2011.9438,392.21,6.0,389.73,371.51,113.06
2011.0,12.0,18.0,2011.963,392.65,4.0,390.21,371.45,113.22
2011.0,12.0,25.0,2011.9822,392.4,7.0,390.07,371.9,112.7
2012.0,1.0,1.0,2012.0014,393.15,7.0,391.51,372.47,113.19
2012.0,1.0,8.0,2012.0205,393.57,6.0,391.32,372.43,113.43
2012.0,1.0,15.0,2012.0396,393.17,7.0,391.59,372.97,112.88
2012.0,1.0,22.0,2012.0587,393.53,7.0,391.36,372.68,113.1
2012.0,1.0,29.0,2012.0779,393.43,6.0,392.32,372.93,112.87
2012.0,2.0,5.0,2012.097,393.9,7.0,391.69,373.36,113.21
2012.0,2.0,12.0,2012.1161,393.68,7.0,391.79,373.0,112.85
2012.0,2.0,19.0,2012.1352,394.61,5.0,392.1,373.25,113.64
2012.0,2.0,26.0,2012.1544,394.45,7.0,392.41,374.25,113.32
2012.0,3.0,4.0,2012.1735,393.73,7.0,391.66,373.96,112.41
2012.0,3.0,11.0,2012.1926,394.46,7.0,392.91,374.22,112.92
2012.0,3.0,18.0,2012.2117,394.98,7.0,393.09,374.96,113.19
2012.0,3.0,25.0,2012.2309,395.32,6.0,394.37,374.27,113.26
2012.0,4.0,1.0,2012.25,395.51,7.0,393.3,374.69,113.17
2012.0,4.0,8.0,2012.2691,396.81,6.0,393.03,374.7,114.18
2012.0,4.0,15.0,2012.2883,396.35,7.0,393.99,375.42,113.47
2012.0,4.0,22.0,2012.3074,396.8,7.0,393.39,375.66,113.72
2012.0,4.0,29.0,2012.3265,397.11,7.0,394.2,376.15,113.88
2012.0,5.0,6.0,2012.3456,397.32,7.0,392.92,375.63,114.02
2012.0,5.0,13.0,2012.3648,397.18,7.0,394.86,375.47,113.9
2012.0,5.0,20.0,2012.3839,396.31,7.0,395.34,376.08,113.13
2012.0,5.0,27.0,2012.403,396.48,6.0,394.34,376.41,113.48
2012.0,6.0,3.0,2012.4221,395.93,7.0,393.96,376.03,113.18
2012.0,6.0,10.0,2012.4413,396.43,6.0,393.85,375.58,114.0
2012.0,6.0,17.0,2012.4604,395.77,7.0,393.81,375.57,113.7
2012.0,6.0,24.0,2012.4795,395.45,6.0,393.77,375.45,113.79
2012.0,7.0,1.0,2012.4986,395.15,6.0,393.67,374.98,113.93
2012.0,7.0,8.0,2012.5178,394.56,6.0,393.48,374.58,113.8
2012.0,7.0,15.0,2012.5369,394.66,7.0,391.92,374.09,114.37
2012.0,7.0,22.0,2012.556,394.28,4.0,392.02,373.35,114.49
2012.0,7.0,29.0,2012.5751,393.62,7.0,391.52,373.51,114.35
2012.0,8.0,5.0,2012.5943,393.43,6.0,390.9,372.62,114.67
2012.0,8.0,12.0,2012.6134,392.71,7.0,390.34,371.63,114.45
2012.0,8.0,19.0,2012.6325,391.57,7.0,389.85,371.62,113.81
2012.0,8.0,26.0,2012.6516,391.99,7.0,389.46,370.95,114.67
2012.0,9.0,2.0,2012.6708,392.06,6.0,389.29,370.39,115.13
2012.0,9.0,9.0,2012.6899,391.1,6.0,389.34,371.81,114.48
2012.0,9.0,16.0,2012.709,390.99,7.0,389.36,370.93,114.58
2012.0,9.0,23.0,2012.7281,391.09,6.0,388.86,370.69,114.79
2012.0,9.0,30.0,2012.7473,391.02,7.0,389.01,370.0,114.73
2012.0,10.0,7.0,2012.7664,391.18,6.0,388.91,370.3,114.79
2012.0,10.0,14.0,2012.7855,391.12,6.0,389.24,371.4,114.53
2012.0,10.0,21.0,2012.8046,391.56,6.0,389.43,370.68,114.71
2012.0,10.0,28.0,2012.8238,391.78,6.0,389.78,371.48,114.61
2012.0,11.0,4.0,2012.8429,392.52,7.0,389.82,372.16,114.99
2012.0,11.0,11.0,2012.862,393.48,7.0,390.66,372.05,115.59
2012.0,11.0,18.0,2012.8811,393.39,7.0,390.7,373.03,115.13
2012.0,11.0,25.0,2012.9003,393.93,7.0,391.27,372.88,115.33
2012.0,12.0,2.0,2012.9194,393.88,6.0,391.44,373.45,114.96
2012.0,12.0,9.0,2012.9385,394.62,7.0,392.08,373.68,115.4
2012.0,12.0,16.0,2012.9577,394.75,7.0,392.81,373.9,115.28
2012.0,12.0,23.0,2012.9768,395.06,6.0,392.36,374.66,115.36
2012.0,12.0,30.0,2012.9959,394.72,6.0,393.06,374.83,114.89
2013.0,1.0,6.0,2013.0151,395.6,6.0,393.1,374.82,115.58
2013.0,1.0,13.0,2013.0342,396.21,6.0,393.54,375.18,116.03
2013.0,1.0,20.0,2013.0534,396.01,7.0,393.55,375.16,115.68
2013.0,1.0,27.0,2013.0726,395.99,7.0,393.34,375.55,115.53
2013.0,2.0,3.0,2013.0918,396.86,6.0,393.94,375.33,116.28
2013.0,2.0,10.0,2013.111,397.2,6.0,393.51,375.45,116.49
2013.0,2.0,17.0,2013.1301,397.37,7.0,394.68,376.59,116.52
2013.0,2.0,24.0,2013.1493,396.96,6.0,394.34,376.1,115.95
2013.0,3.0,3.0,2013.1685,397.88,6.0,393.97,376.48,116.67
2013.0,3.0,10.0,2013.1877,397.17,7.0,394.17,376.44,115.73
2013.0,3.0,17.0,2013.2068,397.58,7.0,394.91,376.38,115.86
2013.0,3.0,24.0,2013.226,398.19,7.0,395.41,377.25,116.17
2013.0,3.0,31.0,2013.2452,398.3,6.0,395.44,377.03,115.96
2013.0,4.0,7.0,2013.2644,398.0,7.0,396.75,377.37,115.34
2013.0,4.0,14.0,2013.2836,398.19,2.0,396.24,378.26,115.23
2013.0,4.0,21.0,2013.3027,399.44,6.0,396.84,378.62,116.23
2013.0,4.0,28.0,2013.3219,399.76,6.0,397.01,378.72,116.38
2013.0,5.0,5.0,2013.3411,399.75,6.0,397.27,378.15,116.28
2013.0,5.0,12.0,2013.3603,399.98,5.0,397.36,378.6,116.51
2013.0,5.0,19.0,2013.3795,400.17,7.0,396.25,379.44,116.8
2013.0,5.0,26.0,2013.3986,400.12,7.0,396.64,378.73,116.94
2013.0,6.0,2.0,2013.4178,399.4,7.0,395.87,378.75,116.49
2013.0,6.0,9.0,2013.437,398.8,6.0,396.5,378.6,116.22
2013.0,6.0,16.0,2013.4562,398.33,7.0,395.79,378.28,116.14
2013.0,6.0,23.0,2013.4753,398.84,4.0,395.73,378.41,117.07
2013.0,6.0,30.0,2013.4945,398.43,5.0,394.99,377.47,117.11
2013.0,7.0,7.0,2013.5137,397.93,4.0,394.7,376.92,117.08
2013.0,7.0,14.0,2013.5329,397.27,4.0,394.55,377.34,116.91
2013.0,7.0,21.0,2013.5521,397.01,6.0,394.43,376.49,117.16
2013.0,7.0,28.0,2013.5712,396.87,6.0,393.66,376.04,117.55
2013.0,8.0,4.0,2013.5904,395.86,6.0,393.55,374.97,117.08
2013.0,8.0,11.0,2013.6096,395.32,6.0,392.78,375.04,117.07
2013.0,8.0,18.0,2013.6288,395.34,5.0,391.66,374.06,117.6
2013.0,8.0,25.0,2013.6479,394.42,7.0,392.01,373.61,117.14
2013.0,9.0,1.0,2013.6671,394.05,7.0,392.12,373.48,117.18
2013.0,9.0,8.0,2013.6863,393.59,6.0,391.2,373.18,117.03
2013.0,9.0,15.0,2013.7055,393.73,5.0,390.94,373.11,117.39
2013.0,9.0,22.0,2013.7247,393.58,6.0,391.13,373.54,117.34
2013.0,9.0,29.0,2013.7438,393.52,7.0,390.99,373.42,117.27
2013.0,10.0,6.0,2013.763,393.55,7.0,391.24,373.06,117.18
2013.0,10.0,13.0,2013.7822,393.88,4.0,391.03,372.91,117.31
2013.0,10.0,20.0,2013.8014,394.19,7.0,391.56,373.7,117.34
2013.0,10.0,27.0,2013.8205,394.44,7.0,391.65,373.58,117.26
2013.0,11.0,3.0,2013.8397,394.67,7.0,392.37,374.1,117.14
2013.0,11.0,10.0,2013.8589,395.73,7.0,393.36,374.77,117.85
2013.0,11.0,17.0,2013.8781,395.07,7.0,393.47,375.26,116.84
2013.0,11.0,24.0,2013.8973,396.2,7.0,393.84,375.36,117.64
2013.0,12.0,1.0,2013.9164,396.46,7.0,393.79,375.52,117.6
2013.0,12.0,8.0,2013.9356,396.33,7.0,394.55,376.2,117.19
2013.0,12.0,15.0,2013.9548,397.61,6.0,394.81,376.38,118.23
